model_name,ds,n_sentence_pool,ds_arg_size,ds_infer_dens,ds_n_consistent_complete_positions,ds_mean_prem,ds_variance_prem,tau_truths,principles,init_coms,init_coms_size,init_coms_n_tau_truths,init_coms_n_tau_falsehoods,init_coms_n_consistent_complete_positions,init_coms_dia_consistent,init_coms_closed,fixed_point_coms,fixed_point_coms_size,fixed_point_coms_n_tau_truths,fixed_point_coms_n_tau_falsehoods,fixed_point_coms_closed,fixed_point_coms_consistent,fixed_point_coms_n_consistent_complete_positions,fixed_point_coms_min_ax_bases_theory,n_fixed_point_coms_min_ax_base_theory,fixed_point_theory,fixed_point_theory_closure,fixed_point_theory_axioms,achievements_evolution,fixed_point_dia_consistent,init_final_coms_simple_hamming,init_final_coms_hamming,init_final_coms_contradictions,init_final_coms_expansions,init_final_coms_contractions,init_final_coms_identities,random_choices,coms_evolution,theory_evolution,process_length,global optima
LocalStandardReflectiveEquilibrium,"[[7, 4], [6, -7], [-2, 7], [-1, -2], [-5, -4], [-3, -4], [-3, 6], [-6, 5]]",7,8,0.5254388435875197,10,2,0,set(),"[(-1, 1), (-3, 2)]","{1, 3, -7, -4, -2}",5,0,0,0,False,,"{1, 2, -4, -7}",4,0,0,True,True,5,[set()],0.0,{-4},"{1, 2, -4, -7}","[{-5}, {-4}, {-3}]","[0, 0.2714285714285714, 0.3336734693877551, 0.9601734693877553, 0.9797653061224489, 0.9797653061224489, 0.9908163265306122, 0.9908163265306122, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776]",True,3,2,1,0,1,5,"[2, 4]","[{1, 3, -7, -4, -2}, {1, 3, -4, -2}, {1, -4, -2}, {1, -4, -7, -2}, {1, 2, -4, -7}, {1, 2, -4, -7}]","[set(), {-4}, {-4}, {-4}, {-4}, {-4}]",12,
LocalStandardReflectiveEquilibrium,"[[-1, -6], [-2, -6], [7, -6], [-5, -7], [4, -6], [-3, -5], [-5, 2], [-4, 2]]",7,8,0.3537768634204267,23,2,0,set(),"[(4, 1), (-4, 1), (-3, 1), (-1, 1)]","{-1, -6, -4, -3, -2}",5,0,0,0,False,,"{-6, -3, -1}",3,0,0,False,True,2,[{-3}],1.0,{-1},"{-6, -1}",[{-1}],"[0, 0.2714285714285714, 0.3336734693877551, 0.9693877551020409, 0.9846938775510203, 0.9846938775510203, 0.9846938775510203, 0.9846938775510203]",True,2,2,0,0,2,5,"[2, 4]","[{-1, -6, -4, -3, -2}, {-6, -3, -1, -2}, {-6, -3, -1}, {-6, -3, -1}]","[set(), {-1}, {-1}, {-1}]",8,
LocalStandardReflectiveEquilibrium,"[[-1, -6], [-2, -6], [7, -6], [-5, -7], [4, -6], [-3, -5], [-5, 2], [-4, 2]]",7,8,0.3537768634204267,23,2,0,set(),"[(4, 1), (-4, 1), (-3, 1), (-1, 1)]","{1, 3, -7, -4, -2}",5,0,0,0,False,,"{1, 2, 6, -7, -4}",5,0,0,True,True,3,[set()],0.0,{6},"{1, 2, 6, -7, -4}",[{6}],"[0, 0.2714285714285714, 0.3336734693877551, 0.9858877551020409, 0.9911938775510204, 0.9911938775510204, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776]",True,4,3,1,1,1,4,[2],"[{1, 3, -7, -4, -2}, {1, -4, -7, -2}, {1, 2, -4, -7}, {1, 2, 6, -7, -4}, {1, 2, 6, -7, -4}]","[set(), {6}, {6}, {6}, {6}]",10,
LocalStandardReflectiveEquilibrium,"[[6, -1], [3, 1], [-5, -6], [-4, 6], [-2, 4], [-7, 5], [5, 4], [6, -5]]",7,8,0.404296428365384,18,2,0,"{-6, 4}","[(3, 1), (-2, 1), (-7, 1)]","{-1, -6, -4, -3, -2}",5,1,1,0,False,,"{-6, 4, -1, -2}",4,2,0,False,True,3,[{-1}],1.0,{-2},"{-6, 4, -2}",[{-2}],"[0, 0.7482142857142857, 0.7961734693877551, 0.9693877551020409, 0.9846938775510203, 0.9846938775510203, 0.9846938775510203, 0.9846938775510203]",True,3,2,1,0,1,5,"[2, 4]","[{-1, -6, -4, -3, -2}, {-6, -4, -1, -2}, {-6, 4, -1, -2}, {-6, 4, -1, -2}]","[set(), {-2}, {-2}, {-2}]",8,
LocalStandardReflectiveEquilibrium,"[[6, -1], [3, 1], [-5, -6], [-4, 6], [-2, 4], [-7, 5], [5, 4], [6, -5]]",7,8,0.404296428365384,18,2,0,"{-6, 4}","[(3, 1), (-2, 1), (-7, 1)]","{1, 3, -7, -4, -2}",5,0,1,0,False,,"{1, 3, 4, -6, -2}",5,2,0,True,True,3,[{-2}],1.0,{3},"{1, -6, 3, 4}",[{3}],"[0, 0.6618571428571428, 0.7283877551020408, 0.9601734693877553, 0.9797653061224489, 0.9797653061224489, 0.9846938775510203, 0.9846938775510203, 0.9846938775510203, 0.9846938775510203]",True,4,3,1,1,1,4,"[2, 4]","[{1, 3, -7, -4, -2}, {1, 3, -4, -2}, {1, 3, 4, -2}, {1, 3, 4, -6, -2}, {1, 3, 4, -6, -2}]","[set(), {3}, {3}, {3}, {3}]",10,
LocalStandardReflectiveEquilibrium,"[[-1, 3], [6, -1], [-7, 6], [4, 1], [2, -4], [-5, 4], [-3, 6], [4, 6]]",7,8,0.5714285714285714,8,2,0,"{3, -4, 5}","[(2, 1), (-7, 1), (-5, 1)]","{-1, -6, -4, -3, -2}",5,1,1,0,False,,"{3, 5, -6, -4, -2}",5,3,0,False,True,2,[{-6}],1.0,{-2},"{3, -4, 5, -2}",[{-2}],"[0, 0.8068174603174604, 0.8590623582766441, 0.9601734693877553, 0.9797653061224489, 0.9797653061224489, 0.9846938775510203, 0.9846938775510203, 0.9846938775510203, 0.9846938775510203]",True,4,3,1,1,1,4,"[2, 4]","[{-1, -6, -4, -3, -2}, {-6, -4, -3, -2}, {-6, 3, -4, -2}, {3, 5, -6, -4, -2}, {3, 5, -6, -4, -2}]","[set(), {-2}, {-2}, {-2}, {-2}]",10,
LocalStandardReflectiveEquilibrium,"[[-1, 3], [6, -1], [-7, 6], [4, 1], [2, -4], [-5, 4], [-3, 6], [4, 6]]",7,8,0.5714285714285714,8,2,0,"{3, -4, 5}","[(2, 1), (-7, 1), (-5, 1)]","{1, 3, -7, -4, -2}",5,2,0,0,False,,"{3, -4, 5, -2}",4,3,0,True,True,4,[set()],0.0,{-2},"{3, -4, 5, -2}",[{-2}],"[0, 0.8611031746031746, 0.8990623582766442, 0.9858877551020409, 0.9911938775510204, 0.9911938775510204, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776]",True,3,3,0,1,2,4,[2],"[{1, 3, -7, -4, -2}, {-7, 3, -4, -2}, {3, -4, -2}, {3, -4, 5, -2}, {3, -4, 5, -2}]","[set(), {-2}, {-2}, {-2}, {-2}]",10,
LocalStandardReflectiveEquilibrium,"[[3, 7], [2, 7], [6, -2], [5, 3], [4, 6], [-1, -2], [-2, -6], [-6, -2]]",7,8,0.5714285714285714,8,2,0,"{-6, -4, -2}","[(4, 1), (5, 1), (-1, 1)]","{-1, -6, -4, -3, -2}",5,3,0,2,True,False,"{-6, -5, -4, -3, -2}",5,3,0,True,True,4,[set()],0.0,{-3},"{-6, -5, -4, -3, -2}","[{-7}, {-3}]","[0, 0.9103174603174603, 0.9297052154195011, 0.9973163265306122, 0.9979591836734694, 0.9979591836734694, 0.9979591836734694, 0.9979591836734694]",True,2,2,0,1,1,5,[2],"[{-1, -6, -4, -3, -2}, {-6, -4, -3, -2}, {-6, -5, -4, -3, -2}, {-6, -5, -4, -3, -2}]","[set(), {-3}, {-3}, {-3}]",8,
LocalStandardReflectiveEquilibrium,"[[3, 7], [2, 7], [6, -2], [5, 3], [4, 6], [-1, -2], [-2, -6], [-6, -2]]",7,8,0.5714285714285714,8,2,0,"{-6, -4, -2}","[(4, 1), (5, 1), (-1, 1)]","{1, 3, -7, -4, -2}",5,2,0,0,False,,"{3, 7, -6, -4, -2}",5,3,0,True,True,4,[set()],0.0,{3},"{3, 7, -6, -4, -2}","[{3}, {5}]","[0, 0.8611031746031746, 0.8990623582766442, 0.9858877551020409, 0.9911938775510204, 0.9911938775510204, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776]",True,4,3,1,1,1,4,[2],"[{1, 3, -7, -4, -2}, {-7, 3, -4, -2}, {3, -4, -2, 7}, {3, 7, -6, -4, -2}, {3, 7, -6, -4, -2}]","[set(), {3}, {3}, {3}, {3}]",10,
LocalStandardReflectiveEquilibrium,"[[-5, 6], [1, 6], [4, 6], [-7, 5], [3, 5], [-2, -7], [-2, 3], [-2, 4]]",7,8,0.32850861169412976,26,2,0,set(),"[(1, 1), (-2, 3)]","{-1, -6, -4, -3, -2}",5,0,0,0,False,,"{2, 5, -6, -4, -1}",5,0,0,True,True,4,[set()],0.0,{-6},"{2, 5, -6, -4, -1}",[{-6}],"[0, 0.2714285714285714, 0.3336734693877551, 0.9858877551020409, 0.9911938775510204, 0.9911938775510204, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776]",True,4,3,1,1,1,4,[2],"[{-1, -6, -4, -3, -2}, {-6, -4, -1, -2}, {2, -6, -4, -1}, {2, 5, -6, -4, -1}, {2, 5, -6, -4, -1}]","[set(), {-6}, {-6}, {-6}, {-6}]",10,
LocalStandardReflectiveEquilibrium,"[[-5, 6], [1, 6], [4, 6], [-7, 5], [3, 5], [-2, -7], [-2, 3], [-2, 4]]",7,8,0.32850861169412976,26,2,0,set(),"[(1, 1), (-2, 3)]","{1, 3, -7, -4, -2}",5,0,0,0,False,,"{3, 4, 5, 6, -7, -2}",6,0,0,True,True,2,[set()],0.0,{-2},"{3, 4, 5, 6, -7, -2}",[{-2}],"[0, 0.2714285714285714, 0.3336734693877551, 0.9721734693877551, 0.9860510204081633, 0.9860510204081633, 0.989265306122449, 0.989265306122449, 0.9911938775510204, 0.9911938775510204, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776, 0.9918367346938776]",True,5,4,1,2,1,3,"[2, 6, 8]","[{1, 3, -7, -4, -2}, {1, 3, -7, -2}, {-7, 3, -2}, {-7, 3, 5, -2}, {3, 5, 6, -7, -2}, {3, 4, 5, 6, -7, -2}, {3, 4, 5, 6, -7, -2}]","[set(), {-2}, {-2}, {-2}, {-2}, {-2}, {-2}]",14,
LocalStandardReflectiveEquilibrium,"[[-7, -1], [-4, -7], [6, 7], [-5, 1], [3, -4], [2, -4], [2, -3], [-5, 3]]",7,8,0.5714285714285714,8,2,0,{5},"[(2, 2), (6, 1), (-5, 2)]","{-1, -6, -4, -3, -2}",5,0,0,1,True,False,"{2, 5, -7, -6, -4, -3, -1}",7,1,0,True,True,1,[set()],0.0,{2},"{2, 5, -7, -6, -4, -3, -1}",[{2}],"[0, 0.24935714285714286, 0.3158877551020408, 0.9921734693877551, 0.9953877551020409, 0.9953877551020409, 0.9973163265306122, 0.9973163265306122, 0.9979591836734694, 0.9979591836734694, 0.9979591836734694, 0.9979591836734694]",True,4,3,1,2,0,4,"[2, 4, 6]","[{-1, -6, -4, -3, -2}, {-6, -4, -3, -1}, {-7, -6, -4, -3, -1}, {2, -7, -6, -4, -3, -1}, {2, 5, -7, -6, -4, -3, -1}, {2, 5, -7, -6, -4, -3, -1}]","[set(), {2}, {2}, {2}, {2}, {2}]",12,
LocalStandardReflectiveEquilibrium,"[[-7, -1], [-4, -7], [6, 7], [-5, 1], [3, -4], [2, -4], [2, -3], [-5, 3]]",7,8,0.5714285714285714,8,2,0,{5},"[(2, 2), (6, 1), (-5, 2)]","{1, 3, -7, -4, -2}",5,0,0,0,False,,"{3, 5, -1, -7, -6, -4, -2}",7,1,0,True,True,1,[set()],0.0,{3},"{3, 5, -1, -7, -6, -4, -2}",[{3}],"[0, 0.24935714285714286, 0.3158877551020408, 0.9921734693877551, 0.9953877551020409, 0.9953877551020409, 0.9973163265306122, 0.9973163265306122, 0.9979591836734694, 0.9979591836734694, 0.9979591836734694, 0.9979591836734694]",True,4,3,1,2,0,4,"[2, 4, 6]","[{1, 3, -7, -4, -2}, {-7, 3, -4, -2}, {3, -1, -7, -4, -2}, {3, -1, -7, -6, -4, -2}, {3, 5, -1, -7, -6, -4, -2}, {3, 5, -1, -7, -6, -4, -2}]","[set(), {3}, {3}, {3}, {3}, {3}]",12,
